Time.hours,Time.days,Treatment,Flask,CO2.ppm,m.z
114.0,4.75,H2O,32,147.12178,TIC
157.5,6.5625,H2O,32,134.76016,TIC
204.5,8.520833332999999,H2O,32,300.33299,TIC
274.5,11.4375,H2O,32,464.49484,TIC
321.5,13.39583333,H2O,32,163.10558999999998,TIC
391.0,16.29166667,H2O,32,303.40608,TIC
463.5,19.3125,H2O,32,450.65322000000003,TIC
487.0,20.29166667,H2O,32,171.34386,TIC
535.0,22.29166667,H2O,32,264.19997,TIC
581.5,24.22916667,H2O,32,261.71912000000003,TIC
653.25,27.21875,H2O,32,215.89881,TIC
699.75,29.15625,H2O,32,193.65008999999998,TIC
749.75,31.23958333,H2O,32,222.53087999999997,TIC
796.25,33.17708333,H2O,32,226.58416,TIC
815.25,33.96875,H2O,32,135.97961999999998,TIC
868.25,36.17708333,H2O,32,257.05612,TIC
915.25,38.13541667,H2O,32,50.92958,TIC
962.75,40.11458333,H2O,32,166.08502,TIC
986.75,41.11458333,H2O,32,122.10688,TIC
1031.25,42.96875,H2O,32,193.54791,TIC
1078.75,44.94791667,H2O,32,173.28341,TIC
1103.0,45.95833333,H2O,32,125.59298999999999,TIC
1126.0,46.91666667,H2O,32,4.003830000000001,TIC
1150.0,47.91666667,H2O,32,10.84473,TIC
41.0,1.7083333330000001,H2O,33,290.31791,TIC
114.0,4.75,H2O,33,155.48301,TIC
157.5,6.5625,H2O,33,200.70882,TIC
204.5,8.520833332999999,H2O,33,284.43917999999996,TIC
274.5,11.4375,H2O,33,674.9028400000001,TIC
321.5,13.39583333,H2O,33,273.09432000000004,TIC
391.0,16.29166667,H2O,33,319.98795,TIC
463.5,19.3125,H2O,33,447.53497999999996,TIC
487.0,20.29166667,H2O,33,196.66748,TIC
535.0,22.29166667,H2O,33,498.04453,TIC
581.5,24.22916667,H2O,33,304.60447999999997,TIC
653.25,27.21875,H2O,33,199.83639,TIC
699.75,29.15625,H2O,33,233.53677000000002,TIC
749.75,31.23958333,H2O,33,265.19379,TIC
796.25,33.17708333,H2O,33,244.58066000000002,TIC
815.25,33.96875,H2O,33,133.71716,TIC
868.25,36.17708333,H2O,33,270.48495,TIC
915.25,38.13541667,H2O,33,54.065090000000005,TIC
962.75,40.11458333,H2O,33,237.0789,TIC
986.75,41.11458333,H2O,33,127.93868,TIC
1031.25,42.96875,H2O,33,350.94347999999997,TIC
1078.75,44.94791667,H2O,33,172.51294,TIC
1103.0,45.95833333,H2O,33,131.54082,TIC
1126.0,46.91666667,H2O,33,1.21201,TIC
1150.0,47.91666667,H2O,33,53.6365,TIC
41.0,1.7083333330000001,H2O,34,341.3999,TIC
114.0,4.75,H2O,34,187.83271000000002,TIC
157.5,6.5625,H2O,34,109.5147,TIC
204.5,8.520833332999999,H2O,34,208.49946,TIC
274.5,11.4375,H2O,34,484.03435999999994,TIC
321.5,13.39583333,H2O,34,194.9917,TIC
391.0,16.29166667,H2O,34,274.87802,TIC
463.5,19.3125,H2O,34,426.29115,TIC
487.0,20.29166667,H2O,34,142.58299,TIC
535.0,22.29166667,H2O,34,208.02091000000001,TIC
581.5,24.22916667,H2O,34,276.03966,TIC
653.25,27.21875,H2O,34,235.82921000000002,TIC
699.75,29.15625,H2O,34,203.60953999999998,TIC
749.75,31.23958333,H2O,34,319.04273,TIC
796.25,33.17708333,H2O,34,242.33982999999998,TIC
815.25,33.96875,H2O,34,156.56488000000002,TIC
868.25,36.17708333,H2O,34,274.44218,TIC
915.25,38.13541667,H2O,34,69.68327,TIC
962.75,40.11458333,H2O,34,250.02053999999998,TIC
986.75,41.11458333,H2O,34,114.78833999999999,TIC
1031.25,42.96875,H2O,34,211.4896,TIC
1078.75,44.94791667,H2O,34,194.60196000000002,TIC
1103.0,45.95833333,H2O,34,161.17597,TIC
1126.0,46.91666667,H2O,34,27.029709999999998,TIC
1150.0,47.91666667,H2O,34,87.93760999999999,TIC
41.0,1.7083333330000001,H2O,35,,TIC
114.0,4.75,H2O,35,,TIC
157.5,6.5625,H2O,35,,TIC
204.5,8.520833332999999,H2O,35,,TIC
274.5,11.4375,H2O,35,,TIC
321.5,13.39583333,H2O,35,,TIC
391.0,16.29166667,H2O,35,,TIC
463.5,19.3125,H2O,35,,TIC
487.0,20.29166667,H2O,35,,TIC
535.0,22.29166667,H2O,35,,TIC
581.5,24.22916667,H2O,35,,TIC
653.25,27.21875,H2O,35,,TIC
699.75,29.15625,H2O,35,,TIC
749.75,31.23958333,H2O,35,,TIC
796.25,33.17708333,H2O,35,,TIC
815.25,33.96875,H2O,35,,TIC
868.25,36.17708333,H2O,35,,TIC
915.25,38.13541667,H2O,35,,TIC
962.75,40.11458333,H2O,35,,TIC
986.75,41.11458333,H2O,35,,TIC
1031.25,42.96875,H2O,35,,TIC
1078.75,44.94791667,H2O,35,,TIC
1103.0,45.95833333,H2O,35,,TIC
1126.0,46.91666667,H2O,35,,TIC
1150.0,47.91666667,H2O,35,,TIC
